Epoch,LearningRate,TrainLoss,ValiLoss,TestLoss,TrainCG,TestCG,ValiCG
1,0.0007999999999999986,1.9604134691258273,8.890431722005209,3.986116886138916,0.4829861111111111,0.47836538461538464,0.5338541666666666
2,0.0007999999999999986,1.4041183054447175,3.5079034765561423,0.7361763669894292,0.4892361111111111,0.47836538461538464,0.5338541666666666
3,0.0007999999999999986,0.6366607340673606,3.3682831724484763,0.67694214788767,0.49236111111111114,0.47836538461538464,0.5338541666666666
4,0.0007999999999999986,0.23653338528755638,1.96037524441878,0.1533816191009604,0.5045138888888889,0.5348557692307693,0.5390625
5,0.000599999999999999,0.19290961472110615,1.7243052025636036,0.10892861551390244,0.5222222222222223,0.5600961538461539,0.5442708333333334
6,0.000599999999999999,0.1937423063442111,1.7005672752857208,0.10652135434345557,0.5197916666666667,0.5492788461538461,0.5442708333333334
7,0.00044999999999999923,0.1808450118949016,1.6607894500096638,0.101799339772417,0.5208333333333334,0.5528846153846154,0.5494791666666666
8,0.00044999999999999923,0.17219122362633546,1.6151643854876359,0.09724158277878395,0.5197916666666667,0.5504807692307693,0.5494791666666666
9,0.0003374999999999994,0.16075102301935354,1.5622180712719758,0.09137723623560025,0.5177083333333333,0.5384615384615384,0.5546875
10,0.0003374999999999994,0.15328900371160772,1.5115764836470287,0.08615106136466448,0.5184027777777778,0.5360576923076923,0.5546875
11,0.00025312499999999955,0.1440089100971818,1.4599392507225275,0.08091857370275718,0.5194444444444445,0.5372596153846154,0.5546875
12,0.00025312499999999955,0.13841540571302174,1.4129976946860552,0.07632383804481763,0.51875,0.5372596153846154,0.5598958333333334
13,0.00018984374999999966,0.13145025376644398,1.3737722641477983,0.07253685063467576,0.5190972222222222,0.5372596153846154,0.5572916666666666
14,0.00018984374999999966,0.1274005716252658,1.3350082164009411,0.06885517187989675,0.5180555555555556,0.5360576923076923,0.5651041666666666
15,0.00014238281249999977,0.12242529990358485,1.3057652053733666,0.06607435199503715,0.5190972222222222,0.5324519230769231,0.5651041666666666
16,0.00014238281249999977,0.11949711793826687,1.278895561893781,0.06363069137128499,0.5190972222222222,0.5360576923076923,0.5651041666666666
17,0.00010678710937499981,0.11577313730700148,1.2543459969262283,0.06155682598742155,0.51875,0.5348557692307693,0.5677083333333334
18,0.00010678710937499981,0.11357985668712192,1.2299631889909506,0.05957301691747629,0.5184027777777778,0.5372596153846154,0.5651041666666666
19,8.009033203124987e-05,0.11101300242460437,1.2160952414075534,0.058199848693150744,0.5180555555555556,0.5384615384615384,0.5651041666666666
20,8.009033203124987e-05,0.10925041739311483,1.195645570134123,0.056828370031255945,0.5166666666666667,0.5432692307692307,0.5651041666666666
21,6.0067749023437396e-05,0.10726546026352379,1.183819331228733,0.055836149563009925,0.5180555555555556,0.5384615384615384,0.5703125
22,6.0067749023437396e-05,0.10596188077082237,1.1708222242693107,0.054714635014534,0.5180555555555556,0.5372596153846154,0.5703125
23,4.505081176757805e-05,0.10445348282034199,1.1605145713935296,0.053955073396746926,0.5194444444444445,0.5360576923076923,0.5703125
24,4.505081176757805e-05,0.10363901730419861,1.1501943493882816,0.05312302035207932,0.5201388888888889,0.5360576923076923,0.5729166666666666
25,3.3788108825683534e-05,0.10246584437166652,1.1446985732764006,0.05263243013849625,0.51875,0.5372596153846154,0.5729166666666666
26,3.3788108825683534e-05,0.10180149748921394,1.136905533572038,0.052152033895254135,0.51875,0.5372596153846154,0.5729166666666666
27,2.5341081619262652e-05,0.10094973153124252,1.1314895773927371,0.051603229000018194,0.5173611111111112,0.5348557692307693,0.5729166666666666
28,2.5341081619262652e-05,0.10030945503256387,1.124896756062905,0.051164767919824675,0.5170138888888889,0.5348557692307693,0.5703125
29,1.9005811214446987e-05,0.09986556803600656,1.123585329701503,0.05099474767652842,0.5177083333333333,0.5348557692307693,0.5703125
30,1.9005811214446987e-05,0.09938669606215424,1.1146782729774714,0.05049211166512508,0.5163194444444444,0.5336538461538461,0.5703125
31,1.4254358410835242e-05,0.09888625608550178,1.1129632722586393,0.05033062448581824,0.5159722222222223,0.5336538461538461,0.5703125
32,1.4254358410835242e-05,0.09867889654512206,1.1124311480671167,0.05018863475953157,0.5163194444444444,0.5348557692307693,0.5703125
33,1.0690768808126432e-05,0.09839846050987641,1.1104062472780545,0.049959164256086715,0.5159722222222223,0.5348557692307693,0.5703125
34,1.0690768808126432e-05,0.09815892603041397,1.1067941163976986,0.04981519475292701,0.515625,0.5336538461538461,0.5703125
