Epoch,LearningRate,TrainLoss,ValiLoss,TestLoss,TrainCG,TestCG,ValiCG
1,0.0007999999999999986,0.7119955683266309,0.22566254457148413,1.7589660637801694,0.49518107476635514,0.44455645161290325,0.5364583333333334
2,0.0007999999999999986,0.9807488326958128,0.14796863887459039,2.1117591630787618,0.4940128504672897,0.44455645161290325,0.5229166666666667
3,0.0007999999999999986,0.48106593406915876,0.1058357839162151,2.127973508961018,0.5021904205607477,0.43850806451612906,0.5114583333333333
4,0.0007999999999999986,0.20371945315501958,0.2971989750706901,1.473490463622335,0.5093457943925234,0.4561491935483871,0.53125
5,0.000599999999999999,0.23331338555169093,0.10525175693134467,1.9669542158803632,0.4916764018691589,0.44455645161290325,0.5229166666666667
6,0.000599999999999999,0.1665717799534203,0.11648001599436004,1.7794886249448023,0.4861273364485981,0.44455645161290325,0.5614583333333333
7,0.00044999999999999923,0.13723750706875226,0.07143407153586546,1.7535947295686891,0.4830607476635514,0.44455645161290325,0.5270833333333333
8,0.00044999999999999923,0.10148351191908608,0.10770940015402933,1.4824275040338117,0.4981016355140187,0.44455645161290325,0.5395833333333333
9,0.0003374999999999994,0.09937608791254113,0.05451561422087252,1.4953827514283118,0.4915303738317757,0.44455645161290325,0.56875
10,0.0003374999999999994,0.0775725522718314,0.06711971443146467,1.337544983252883,0.4931366822429907,0.44455645161290325,0.5375
11,0.00025312499999999955,0.07317478476727608,0.038231494308759766,1.328734721688013,0.495035046728972,0.44606854838709675,0.5479166666666667
12,0.00025312499999999955,0.05908207317257178,0.04313702729220192,1.2227149795620673,0.49386682242990654,0.44506048387096775,0.534375
13,0.00018984374999999966,0.05573957893240187,0.027450577340399226,1.216029023180806,0.4947429906542056,0.44455645161290325,0.546875
14,0.00018984374999999966,0.047090903856948224,0.02998264171183109,1.138852056851911,0.4883177570093458,0.4425403225806452,0.5375
15,0.00014238281249999977,0.04488913223112576,0.022762507029498617,1.1323388187034475,0.4941588785046729,0.4410282258064516,0.5447916666666667
16,0.00014238281249999977,0.04000941509267785,0.024697001092135906,1.0748781590692458,0.4947429906542056,0.4440524193548387,0.5416666666666666
17,0.00010678710937499981,0.03848735206090262,0.020799477739880484,1.073078231645688,0.49649532710280375,0.4415322580645161,0.54375
18,0.00010678710937499981,0.03570309261656497,0.021844284624482194,1.0328838105253395,0.4941588785046729,0.4435483870967742,0.5395833333333333
19,8.009033203124987e-05,0.034576778859335265,0.01977259279228747,1.026639954547488,0.495035046728972,0.44002016129032256,0.54375
20,8.009033203124987e-05,0.03305025815432804,0.02044191616587341,0.9987339351716782,0.4944509345794392,0.4415322580645161,0.54375
21,6.0067749023437396e-05,0.032197213529339325,0.019130949365595975,0.9934020211484523,0.4926985981308411,0.4380040322580645,0.5416666666666666
22,6.0067749023437396e-05,0.03130927451159457,0.01900641800214847,0.9770507739871861,0.49751752336448596,0.43850806451612906,0.5479166666666667
23,4.505081176757805e-05,0.030652976767856315,0.018745455254490177,0.9677013846775216,0.4944509345794392,0.4380040322580645,0.5479166666666667
24,4.505081176757805e-05,0.030154179530348803,0.0183315834030509,0.956220515222559,0.49649532710280375,0.4380040322580645,0.540625
25,3.3788108825683534e-05,0.029596391078476385,0.018236720686157545,0.9505853999045587,0.49518107476635514,0.43850806451612906,0.540625
26,3.3788108825683534e-05,0.02931945532817115,0.017936434131115675,0.9413752631329361,0.495911214953271,0.4380040322580645,0.540625
27,2.5341081619262652e-05,0.0288972306298092,0.017758657534917194,0.9372934837254786,0.4960572429906542,0.4369959677419355,0.5395833333333333
28,2.5341081619262652e-05,0.02874362229360877,0.01775236924489339,0.9291762545134031,0.4976635514018692,0.4375,0.540625
29,1.9005811214446987e-05,0.02841319967600926,0.01751959651398162,0.9264340518688362,0.495911214953271,0.43649193548387094,0.5385416666666667
30,1.9005811214446987e-05,0.028284817695765643,0.017375857103616,0.9222875590466203,0.4972254672897196,0.43598790322580644,0.5364583333333334
31,1.4254358410835242e-05,0.028038699392590533,0.01736635286360979,0.9158891328355118,0.49707943925233644,0.43598790322580644,0.5364583333333334
32,1.4254358410835242e-05,0.027948329864922808,0.01717001652965943,0.9146348521819399,0.4963492990654206,0.43598790322580644,0.5354166666666667
33,1.0690768808126432e-05,0.027797112373034602,0.017217973107472063,0.9111147768074467,0.49576518691588783,0.43598790322580644,0.53125
34,1.0690768808126432e-05,0.027731627112724512,0.016999999961505332,0.90989677053726,0.4960572429906542,0.43649193548387094,0.5333333333333333
35,8.018076606094823e-06,0.027585518188996537,0.01700655821089943,0.9073184037941598,0.4954731308411215,0.43649193548387094,0.5322916666666667
36,8.018076606094823e-06,0.027534069607652305,0.016973406355828047,0.9051371589753656,0.4960572429906542,0.43649193548387094,0.5333333333333333
37,6.013557454571117e-06,0.027444592679232778,0.01696973731741309,0.9037167385385763,0.4973714953271028,0.43649193548387094,0.5322916666666667
38,6.013557454571117e-06,0.027383646108514726,0.016902696030835312,0.9023341910102435,0.4972254672897196,0.43497983870967744,0.53125
39,4.5101680909283385e-06,0.027316883970139042,0.01690367781557143,0.9007359876357499,0.49795560747663553,0.43497983870967744,0.53125
40,4.5101680909283385e-06,0.027285516833251117,0.016864961494381228,0.899057516925818,0.49795560747663553,0.43497983870967744,0.5322916666666667
