Epoch,LearningRate,TrainLoss,ValiLoss,TestLoss,TrainCG,TestCG,ValiCG
1,0.0007999999999999986,0.18993649949994437,13.938033231099446,859.4301215756324,0.4288194444444444,0.3492943548387097,0.415625
2,0.0007999999999999986,1.9932559153045684,29.96791337331136,954.5629598556027,0.43677662037037035,0.3492943548387097,0.415625
3,0.0007999999999999986,1.0478315417834285,19.326122601826984,894.9960438512986,0.43258101851851855,0.3492943548387097,0.415625
4,0.0007999999999999986,0.3262399665703318,17.593028895060222,885.9480144746842,0.4835069444444444,0.3492943548387097,0.415625
5,0.000599999999999999,0.1696843815855539,16.51905296643575,878.9208062694919,0.5001446759259259,0.3492943548387097,0.415625
6,0.000599999999999999,0.14903311055207236,15.591801230112711,872.7076109609296,0.5134548611111112,0.3492943548387097,0.415625
7,0.00044999999999999923,0.1339769830426155,14.806897290547688,867.2966864185948,0.47844328703703703,0.3492943548387097,0.415625
8,0.00044999999999999923,0.12438192125376156,13.960283295313518,861.1420775998023,0.47410300925925924,0.3492943548387097,0.415625
9,0.0003374999999999994,0.11583983581119726,13.390827751159668,856.5615052253969,0.4777199074074074,0.3492943548387097,0.415625
10,0.0003374999999999994,0.10885792872620557,12.786589209238688,851.9851575666859,0.4743923611111111,0.3492943548387097,0.415625
11,0.00025312499999999955,0.10316855426174663,12.41413083076477,849.0532519125169,0.4866898148148148,0.3492943548387097,0.415625
12,0.00025312499999999955,0.09815571995359615,11.96832807858785,845.8964748074932,0.48538773148148145,0.3492943548387097,0.415625
13,0.00018984374999999966,0.09416022725178698,11.68985992272695,843.6306741160731,0.49421296296296297,0.3492943548387097,0.415625
14,0.00018984374999999966,0.09065240380463095,11.400751105944316,841.3602620094053,0.4930555555555556,0.3492943548387097,0.415625
15,0.00014238281249999977,0.08786442406182216,11.217523300647736,839.8520751153269,0.4927662037037037,0.3492943548387097,0.415625
16,0.00014238281249999977,0.08537010301659864,11.015705124537151,838.3428367184055,0.49508101851851855,0.3492943548387097,0.415625
17,0.00010678710937499981,0.08325922965040836,10.856986053784688,836.8433265378399,0.4955150462962963,0.3492943548387097,0.415625
18,0.00010678710937499981,0.08147821259976977,10.732492621739706,836.0846757581157,0.49421296296296297,0.3492943548387097,0.415625
19,8.009033203124987e-05,0.07995858563979844,10.641767684618632,834.604720577117,0.5001446759259259,0.3492943548387097,0.415625
20,8.009033203124987e-05,0.07869156728601309,10.49824226697286,833.8391810694048,0.4966724537037037,0.3492943548387097,0.415625
21,6.0067749023437396e-05,0.07753656702600521,10.426552053292593,833.0936878881147,0.5034722222222222,0.3492943548387097,0.415625
22,6.0067749023437396e-05,0.07671638923508269,10.35536836385727,832.34917406882,0.5023148148148148,0.3492943548387097,0.415625
23,4.505081176757805e-05,0.07564553015868956,10.297690494855244,832.3348461581814,0.5057870370370371,0.3492943548387097,0.415625
24,4.505081176757805e-05,0.0751428310643826,10.221938387552898,831.589241335469,0.5046296296296297,0.3492943548387097,0.415625
25,3.3788108825683534e-05,0.0743375261406106,10.203952479362489,830.853507934078,0.5083912037037037,0.3492943548387097,0.415625
26,3.3788108825683534e-05,0.07393302007804542,10.136515967051189,830.8411449924592,0.5078125,0.3492943548387097,0.415625
27,2.5341081619262652e-05,0.07334420657402747,10.121842249234517,830.1190551634758,0.5107060185185185,0.3492943548387097,0.415625
28,2.5341081619262652e-05,0.07296741828499594,10.064540815353393,830.0951349196896,0.5095486111111112,0.3492943548387097,0.415625
29,1.9005811214446987e-05,0.07257644576714449,10.04974933465322,830.0936066412156,0.5112847222222222,0.3492943548387097,0.415625
30,1.9005811214446987e-05,0.07233552439962902,10.035352420806884,829.3613734091482,0.5109953703703703,0.3492943548387097,0.415625
31,1.4254358410835242e-05,0.07199207157902021,9.98401954571406,829.3507723039196,0.51171875,0.3492943548387097,0.415625
32,1.4254358410835242e-05,0.07178843451826349,9.9791974345843,829.3480532246251,0.5122974537037037,0.3492943548387097,0.415625
33,1.0690768808126432e-05,0.07152111122929826,9.968178900082906,829.3466607985958,0.5141782407407407,0.3492943548387097,0.415625
34,1.0690768808126432e-05,0.0714175311675515,9.953495965401332,829.3435903979886,0.5124421296296297,0.3492943548387097,0.415625
35,8.018076606094823e-06,0.07119562346121745,9.927950217326481,828.6110407921576,0.5138888888888888,0.3492943548387097,0.415625
36,8.018076606094823e-06,0.07111165951182893,9.920932934681575,828.6093738925073,0.5141782407407407,0.3492943548387097,0.415625
37,6.013557454571117e-06,0.07094450372649051,9.919598331054052,828.6090888977051,0.5151909722222222,0.3492943548387097,0.415625
38,6.013557454571117e-06,0.07086955438508422,9.89816598892212,828.6034598196707,0.5151909722222222,0.3492943548387097,0.415625
39,4.5101680909283385e-06,0.07079897923095915,9.89526626865069,828.601208163846,0.515625,0.3492943548387097,0.415625
40,4.5101680909283385e-06,0.07077715741838296,9.892458188533784,828.6007368026242,0.5150462962962963,0.3492943548387097,0.415625
41,3.3826260681962534e-06,0.07068706220821629,9.892167445023855,828.6006671536353,0.5150462962962963,0.3492943548387097,0.415625
42,3.3826260681962534e-06,0.0706064813221019,9.889404038588205,828.6004374104161,0.5146122685185185,0.3492943548387097,0.415625
43,2.5369695511471904e-06,0.0705537866405966,9.887699540456136,828.6003245999736,0.5149016203703703,0.3492943548387097,0.415625
44,2.5369695511471904e-06,0.0705290154557453,9.878260278701783,828.5996741017988,0.5146122685185185,0.3492943548387097,0.415625
